state,county,p1_lcoc,p2_lcoc,p3_lcoc,p4_lcoc,comb_lcoc
OH,Perry,2.42,0.26,0.28,0.2,0.26475682838421666
OH,Pickaway,2.76,0.29,0.24,0.14,0.22522267175491933
OH,Pike,2.42,0.26,0.24,0.15,0.22430237125527677
OH,Portage,2.42,0.32,0.25,0.18,0.24498223080525883
OH,Preble,2.67,0.35,0.31,0.22,0.29698393400356926
OH,Putnam,2.73,0.37,0.3,0.21,0.28961369402204457
OH,Richland,2.4,0.3,0.26,0.18,0.2490415395483928
OH,Ross,2.76,0.29,0.24,0.14,0.22522267175491933
OH,Sandusky,2.42,0.33,0.27,0.19,0.2605394058083164
OH,Scioto,2.42,0.26,0.24,0.15,0.22430237125527677
OH,Seneca,2.42,0.35,0.28,0.21,0.2747733431896643
OH,Shelby,2.92,0.34,0.28,0.21,0.2775406849222103
OH,Stark,2.34,0.29,0.25,0.18,0.24228284158158536
OH,Summit,2.37,0.32,0.27,0.19,0.25947714125496285
OH,Trumbull,2.36,0.34,0.3,0.23,0.29207395396599084
OH,Tuscarawas,2.37,0.3,0.25,0.18,0.24320584772454257
OH,Union,2.41,0.33,0.25,0.16,0.2384478240090566
OH,Van Wert,2.42,0.33,0.26,0.19,0.2549126016000607
OH,Vinton,2.37,0.26,0.25,0.16,0.233170477496725
OH,Warren,3.11,0.41,0.24,0.14,0.2362291162652078
OH,Washington,2.39,0.27,0.24,0.16,0.22839705022622833
OH,Wayne,2.34,0.26,0.25,0.16,0.23296158988113047
OH,Williams,2.64,0.34,0.33,0.25,0.3180828804546737
OH,Wood,2.46,0.35,0.3,0.22,0.28989491648615184
OH,Wyandot,2.41,0.29,0.24,0.16,0.22996454569135005
OK,Adair,2.38,0.32,0.29,0.2,0.2743898269358559
OK,Alfalfa,2.4,0.33,0.28,0.2,0.2696163996653592
OK,Atoka,2.38,0.3,0.26,0.13,0.23095504084207952
OK,Beaver,2.41,0.32,0.28,0.2,0.2689719103431947
OK,Beckham,2.42,0.32,0.27,0.19,0.2598252872809537
OK,Blaine,2.41,0.33,0.28,0.21,0.27327547692974075
OK,Bryan,2.38,0.3,0.26,0.13,0.23095504084207952
OK,Caddo,2.42,0.32,0.28,0.21,0.2726309876075762
OK,Canadian,2.41,0.33,0.28,0.21,0.27327547692974075
OK,Carter,2.67,0.35,0.28,0.21,0.27651407331961864
OK,Cherokee,2.4,0.32,0.28,0.21,0.2724917291971799
OK,Choctaw,2.38,0.3,0.26,0.13,0.23095504084207952
OK,Cimarron,2.42,0.34,0.29,0.22,0.28327547692974075
OK,Cleveland,2.4,0.33,0.29,0.22,0.28242209999198176
OK,Coal,2.41,0.31,0.27,0.19,0.2590415395483928
OK,Comanche,2.42,0.32,0.27,0.19,0.2598252872809537
OK,Cotton,2.42,0.32,0.28,0.21,0.2726309876075762
OK,Craig,2.49,0.34,0.27,0.19,0.26174092877206634
OK,Creek,2.4,0.32,0.26,0.18,0.2504697766031182
OK,Custer,2.41,0.32,0.27,0.19,0.2597556580757555
OK,Delaware,2.42,0.33,0.27,0.19,0.2605394058083164
OK,Dewey,2.41,0.32,0.27,0.19,0.2597556580757555
OK,Ellis,2.41,0.32,0.28,0.21,0.27256135840237805
OK,Garfield,2.41,0.33,0.28,0.17,0.2589176846930072
OK,Garvin,2.41,0.35,0.29,0.22,0.2839199662519053
OK,Grady,2.41,0.32,0.27,0.21,0.2669345541941223
OK,Grant,2.4,0.32,0.24,0.17,0.23562672012742336
OK,Greer,2.41,0.32,0.26,0.2,0.2577183019266832
OK,Harmon,2.42,0.32,0.27,0.2,0.2634147353401371
OK,Harper,2.41,0.32,0.28,0.21,0.27256135840237805
OK,Haskell,2.41,0.32,0.28,0.21,0.27256135840237805
OK,Hughes,2.41,0.32,0.26,0.19,0.25412885386749984
OK,Jackson,2.38,0.32,0.28,0.19,0.26517357466841673
OK,Jefferson,2.41,0.32,0.28,0.21,0.27256135840237805
OK,Johnston,2.41,0.32,0.28,0.2,0.2689719103431947
OK,Kay,2.41,0.33,0.28,0.2,0.26968602887055737
OK,Kingfisher,2.41,0.32,0.28,0.2,0.2689719103431947
OK,Kiowa,2.98,0.37,0.26,0.17,0.25448941508224243
OK,Latimer,2.41,0.32,0.28,0.2,0.2689719103431947
OK,Le Flore,2.4,0.32,0.27,0.2,0.2632754769297408
OK,Lincoln,2.39,0.32,0.27,0.19,0.2596163996653592
OK,Logan,2.41,0.33,0.28,0.21,0.27327547692974075
OK,Love,2.91,0.37,0.31,0.23,0.3036727200422342
OK,Major,2.4,0.33,0.28,0.17,0.25884805548780904
OK,Marshall,2.91,0.37,0.31,0.23,0.3036727200422342
OK,Mayes,2.42,0.31,0.27,0.2,0.2627006168127744
OK,McClain,2.42,0.32,0.27,0.19,0.2598252872809537
OK,McCurtain,2.76,0.34,0.29,0.19,0.27487452572892845
OK,McIntosh,2.41,0.32,0.27,0.19,0.2597556580757555
OK,Murray,2.41,0.32,0.28,0.21,0.27256135840237805
OK,Muskogee,2.4,0.33,0.28,0.21,0.2732058477245426
OK,Noble,2.4,0.33,0.28,0.21,0.2732058477245426
OK,Nowata,2.4,0.31,0.27,0.2,0.2625613584023781
OK,Okfuskee,2.41,0.32,0.27,0.19,0.2597556580757555
OK,Oklahoma,2.41,0.33,0.28,0.2,0.26968602887055737
OK,Okmulgee,2.41,0.32,0.27,0.19,0.2597556580757555
OK,Osage,2.38,0.32,0.27,0.2,0.26313621851934443
OK,Ottawa,2.42,0.34,0.28,0.2,0.2704697766031182
OK,Pawnee,2.4,0.33,0.28,0.21,0.2732058477245426
OK,Payne,2.41,0.33,0.28,0.21,0.27327547692974075
OK,Pittsburg,2.41,0.32,0.28,0.2,0.2689719103431947
OK,Pontotoc,2.41,0.32,0.28,0.2,0.2689719103431947
OK,Pottawatomie,2.4,0.33,0.29,0.22,0.28242209999198176
OK,Pushmataha,2.38,0.31,0.27,0.16,0.24806430775524815
OK,Roger Mills,2.42,0.32,0.27,0.19,0.2598252872809537
OK,Rogers,2.41,0.33,0.27,0.2,0.26405922466230164
OK,Seminole,2.4,0.32,0.27,0.19,0.25968602887055736
OK,Sequoyah,2.38,0.32,0.29,0.21,0.27797927499503927
OK,Stephens,2.4,0.32,0.27,0.19,0.25968602887055736
OK,Texas,2.41,0.32,0.28,0.2,0.2689719103431947
OK,Tillman,3.16,0.43,0.28,0.21,0.28563885259323074
OK,Tulsa,2.39,0.32,0.28,0.21,0.27242209999198175
OK,Wagoner,2.41,0.32,0.27,0.19,0.2597556580757555
OK,Washington,2.38,0.31,0.27,0.19,0.25883265193279836
OK,Washita,2.41,0.31,0.26,0.19,0.2534147353401371
OK,Woods,2.38,0.32,0.27,0.2,0.26313621851934443
OK,Woodward,2.37,0.32,0.27,0.2,0.2630665893141462
OR,Baker,2.34,0.29,0.25,0.18,0.24228284158158536
OR,Benton,2.35,0.32,0.23,0.16,0.22606232183399336
OR,Clackamas,2.33,0.28,0.25,0.17,0.23790964578984108
OR,Clatsop,2.5,0.36,0.3,0.18,0.2765297595975737
OR,Columbia,2.41,0.3,0.25,0.17,0.23989491648615188
OR,Coos,2.6,0.36,0.29,0.21,0.2823675916188499
OR,Crook,2.38,0.33,0.27,0.18,0.2566714409283403
OR,Curry,2.85,0.35,0.29,0.2,0.2798047551622581
OR,Deschutes,2.54,0.33,0.28,0.19,0.2670017604789502
OR,Douglas,2.82,0.37,0.31,0.21,0.2958671610770839
OR,Gilliam,2.39,0.33,0.28,0.19,0.26595732240097764
OR,Grant,2.38,0.31,0.26,0.18,0.2496163996653592
OR,Harney,2.28,0.31,0.26,0.18,0.24892010761337746
OR,Hood River,2.53,0.33,0.25,0.16,0.23928337447143466
OR,Jackson,2.59,0.34,0.26,0.17,0.24963152049742554
OR,Jefferson,2.75,0.34,0.27,0.18,0.25996184004803546
OR,Josephine,2.38,0.33,0.21,0.12,0.20137392732370554
OR,Klamath,2.54,0.33,0.26,0.16,0.24497980788488857
OR,Lake,2.38,0.33,0.28,0.2,0.26947714125496286
OR,Lane,2.38,0.32,0.29,0.21,0.27797927499503927
OR,Lincoln,2.38,0.33,0.28,0.2,0.26947714125496286
OR,Linn,2.37,0.32,0.25,0.18,0.24463408477926796
OR,Malheur,2.27,0.3,0.26,0.19,0.25172580794
OR,Marion,2.36,0.32,0.25,0.18,0.2445644555740698
OR,Morrow,2.39,0.33,0.26,0.17,0.24752481786609937
OR,Multnomah,2.37,0.31,0.23,0.16,0.22548746171702702
OR,Polk,2.36,0.32,0.28,0.2,0.2686237643172038
OR,Sherman,2.39,0.33,0.28,0.19,0.26595732240097764
OR,Tillamook,2.54,0.39,0.33,0.18,0.2958310446252217
OR,Umatilla,2.39,0.33,0.28,0.19,0.26595732240097764
OR,Union,2.74,0.33,0.26,0.18,0.25355128810721883
OR,Wallowa,2.38,0.3,0.24,0.17,0.2340592246623016
OR,Wasco,2.57,0.33,0.27,0.18,0.25799439582710565
OR,Washington,2.35,0.3,0.25,0.18,0.2430665893141462
OR,Wheeler,2.39,0.33,0.31,0.21,0.2900166311441116
OR,Yamhill,2.45,0.39,0.31,0.19,0.28754022142111
PA,Adams,2.64,0.28,0.25,0.15,0.2328892550326177
PA,Allegheny,3.01,0.39,0.33,0.23,0.3170508575654528
PA,Armstrong,2.43,0.31,0.26,0.19,0.25355399375053345
PA,Beaver,2.64,0.32,0.34,0.22,0.31151310343065386
PA,Bedford,2.38,0.31,0.26,0.16,0.2424375035469924
PA,Berks,2.85,0.42,0.35,0.24,0.332922202340065
PA,Blair,2.43,0.31,0.26,0.16,0.24278564957298326
PA,Bradford,2.7,0.34,0.31,0.22,0.29647870309180113
PA,Bucks,3.38,0.47,0.44,0.23,0.3872349326675
PA,Butler,2.53,0.35,0.3,0.19,0.2796139767449889
PA,Cambria,2.32,0.31,0.26,0.19,0.25278807249335356
PA,Cameron,2.54,0.32,0.28,0.19,0.2662876419515875
PA,Carbon,2.92,0.36,0.33,0.24,0.3178712871957646
PA,Centre,2.48,0.31,0.26,0.16,0.24313379559897413
PA,Chester,3.48,0.36,0.25,0.16,0.24804050454734924
PA,Clarion,2.48,0.31,0.26,0.18,0.25031269171734094
PA,Clearfield,2.32,0.31,0.26,0.19,0.25278807249335356
PA,Clinton,2.54,0.31,0.26,0.18,0.25073046694852996
PA,Columbia,3.06,0.39,0.26,0.16,0.25288523771936977
PA,Crawford,2.32,0.31,0.26,0.16,0.24201972831580335
PA,Cumberland,2.63,0.32,0.26,0.16,0.24489235220430944
PA,Dauphin,2.93,0.34,0.27,0.18,0.2612151657416026
PA,Delaware,4.01,0.4,0.26,0.16,0.260214130740559
PA,Elk,2.48,0.29,0.25,0.17,0.2396682023951764
PA,Erie,2.35,0.33,0.28,0.19,0.265678805580185
PA,Fayette,2.51,0.3,0.26,0.18,0.24980746080557276
PA,Forest,2.32,0.31,0.26,0.19,0.25278807249335356
PA,Franklin,2.36,0.31,0.26,0.17,0.24588769319577944
PA,Fulton,2.64,0.28,0.25,0.15,0.2328892550326177
PA,Greene,2.64,0.28,0.25,0.15,0.2328892550326177
PA,Huntingdon,2.48,0.3,0.25,0.15,0.2332034248041723
PA,Indiana,2.38,0.31,0.26,0.18,0.2496163996653592
PA,Jefferson,2.38,0.31,0.26,0.18,0.2496163996653592
PA,Juniata,2.63,0.32,0.26,0.16,0.24489235220430944
PA,Lackawanna,3.36,0.38,0.35,0.24,0.33361681769572105
PA,Lancaster,2.7,0.35,0.29,0.2,0.27876031708428556
PA,Lawrence,2.41,0.32,0.32,0.22,0.29865802329458446
PA,Lebanon,2.63,0.32,0.26,0.16,0.24489235220430944
PA,Lehigh,2.95,0.32,0.25,0.16,0.24149368256239526
PA,Luzerne,3.36,0.38,0.3,0.2,0.29112500441770883
PA,Lycoming,2.64,0.32,0.28,0.19,0.26698393400356923
PA,McKean,2.44,0.33,0.28,0.19,0.26630546842696845
PA,Mercer,3.61,0.43,0.34,0.22,0.32612244013586644
PA,Mifflin,2.63,0.32,0.26,0.16,0.24489235220430944
PA,Monroe,2.95,0.32,0.25,0.16,0.24149368256239526
PA,Montgomery,2.73,0.43,0.39,0.21,0.3445396430605224
PA,Montour,2.95,0.32,0.25,0.16,0.24149368256239526
PA,Northampton,2.95,0.32,0.25,0.16,0.24149368256239526
PA,Northumberland,2.95,0.39,0.34,0.25,0.32943878266088633
PA,Perry,2.39,0.32,0.26,0.16,0.24322125127955327
PA,Philadelphia,4.01,0.4,0.26,0.16,0.260214130740559
PA,Pike,2.99,0.4,0.32,0.24,0.31558836153334685
PA,Potter,2.45,0.31,0.26,0.16,0.2429249079833796
PA,Schuylkill,2.95,0.32,0.25,0.17,0.24508313062157866
PA,Snyder,2.95,0.32,0.25,0.16,0.24149368256239526
PA,Somerset,2.37,0.32,0.27,0.18,0.2558876931957795
PA,Sullivan,2.95,0.32,0.31,0.2,0.28961230004866323
PA,Susquehanna,2.95,0.32,0.26,0.16,0.247120486770651
PA,Tioga,2.75,0.39,0.33,0.23,0.3152404982303003
PA,Union,2.95,0.39,0.34,0.25,0.32943878266088633
PA,Venango,2.97,0.37,0.3,0.19,0.28410589882843396
PA,Warren,2.32,0.31,0.26,0.16,0.24201972831580335
PA,Washington,2.64,0.28,0.25,0.15,0.2328892550326177
PA,Wayne,2.63,0.32,0.26,0.16,0.24489235220430944
PA,Westmoreland,2.41,0.32,0.27,0.18,0.25616621001657214
PA,Wyoming,2.95,0.32,0.26,0.16,0.247120486770651
PA,York,2.95,0.37,0.29,0.16,0.26757149203223174
RI,Bristol,3.54,0.39,0.38,0.32,0.3811802590148852
RI,Kent,3.54,0.39,0.38,0.32,0.3811802590148852
RI,Newport,3.54,0.39,0.38,0.32,0.3811802590148852
RI,Providence,3.54,0.39,0.38,0.32,0.3811802590148852
RI,Washington,2.99,0.41,0.38,0.32,0.37877888978371105
SC,Abbeville,2.42,0.37,0.3,0.23,0.294634084779268
SC,Aiken,2.46,0.37,0.31,0.24,0.30412885386749977
SC,Allendale,2.4,0.35,0.31,0.24,0.30228284158158536
SC,Anderson,2.41,0.35,0.27,0.21,0.2690769097762104
SC,Bamberg,2.39,0.37,0.33,0.24,0.31489505784762406
SC,Barnwell,2.46,0.37,0.31,0.24,0.30412885386749977
SC,Beaufort,2.4,0.35,0.31,0.24,0.30228284158158536
SC,Berkeley,2.41,0.35,0.42,0.26,0.3714262131959635
SC,Calhoun,2.46,0.37,0.31,0.24,0.30412885386749977
SC,Charleston,2.42,0.35,0.31,0.23,0.2988326519327983
SC,Cherokee,2.48,0.36,0.31,0.21,0.29278564957298325
SC,Chester,2.42,0.34,0.29,0.21,0.2796860288705574
SC,Chesterfield,2.39,0.35,0.29,0.22,0.28378070784150894
SC,Clarendon,2.43,0.36,0.31,0.22,0.29602695160617576
SC,Colleton,2.39,0.39,0.35,0.26,0.33475579943722766
SC,Darlington,2.42,0.35,0.31,0.23,0.2988326519327983
SC,Dillon,2.42,0.35,0.31,0.23,0.2988326519327983
SC,Dorchester,2.39,0.39,0.35,0.26,0.33475579943722766
SC,Edgefield,2.44,0.35,0.27,0.21,0.2692857973918049
SC,Fairfield,2.42,0.34,0.26,0.2,0.25921616818660675
SC,Florence,2.41,0.37,0.31,0.23,0.3001912597823255
SC,Georgetown,2.41,0.37,0.38,0.25,0.34675778535848245
SC,Greenville,2.42,0.34,0.22,0.17,0.22594060717603365
SC,Greenwood,2.42,0.37,0.31,0.24,0.3038503370467071
SC,Hampton,2.4,0.35,0.31,0.24,0.30228284158158536
SC,Horry,2.85,0.38,0.38,0.25,0.3505355889145648
SC,Jasper,2.4,0.35,0.31,0.24,0.30228284158158536
SC,Kershaw,2.42,0.35,0.29,0.22,0.28398959545710345
SC,Lancaster,2.4,0.35,0.26,0.19,0.25620158024438966
SC,Laurens,2.42,0.38,0.33,0.24,0.31581806399058127
SC,Lee,2.48,0.37,0.35,0.24,0.3267753291109191
SC,Lexington,2.46,0.37,0.31,0.24,0.30412885386749977
SC,Marion,2.42,0.35,0.31,0.23,0.2988326519327983
SC,Marlboro,2.4,0.36,0.29,0.22,0.28456445557406984
SC,McCormick,2.42,0.37,0.31,0.24,0.3038503370467071
SC,Newberry,2.42,0.34,0.3,0.22,0.2889022811379965
SC,Oconee,2.47,0.34,0.29,0.2,0.2764447268373648
SC,Orangeburg,2.42,0.35,0.31,0.24,0.30242209999198166
SC,Pickens,2.42,0.34,0.22,0.17,0.22594060717603365
SC,Richland,2.42,0.34,0.29,0.22,0.28327547692974075
SC,Saluda,2.44,0.35,0.27,0.21,0.2692857973918049
SC,Spartanburg,2.42,0.34,0.3,0.21,0.28531283307881306
SC,Sumter,2.48,0.37,0.35,0.24,0.3267753291109191
SC,Union,2.42,0.34,0.3,0.21,0.28531283307881306
SC,Williamsburg,2.41,0.37,0.31,0.23,0.3001912597823255
SC,York,2.42,0.34,0.3,0.21,0.28531283307881306
SD,Aurora,2.4,0.31,0.25,0.21,0.25489719804504996
SD,Beadle,2.6,0.33,0.27,0.2,0.26538217956106697
SD,Bennett,2.44,0.33,0.37,0.25,0.33848339465637045
SD,Bon Homme,2.45,0.33,0.28,0.21,0.27355399375053346
SD,Brookings,2.38,0.35,0.31,0.22,0.2949646870528222
SD,Brown,2.33,0.29,0.24,0.17,0.23299696010894805
SD,Brule,2.44,0.31,0.26,0.19,0.2536236229557316
SD,Buffalo,2.77,0.38,0.3,0.23,0.29778522548856673
SD,Butte,2.39,0.31,0.27,0.2,0.2624917291971799
SD,Campbell,2.41,0.33,0.27,0.21,0.267648672721485
SD,Charles Mix,2.44,0.31,0.26,0.23,0.2679814151924652
SD,Clark,2.38,0.29,0.26,0.19,0.2517776106698172
SD,Clay,3.14,0.38,0.31,0.21,0.2988094141707881
SD,Codington,2.38,0.32,0.29,0.21,0.27797927499503927
SD,Corson,2.37,0.33,0.28,0.21,0.27299696010894803
SD,Custer,2.71,0.34,0.28,0.2,0.2724890235538653
SD,Davison,2.33,0.26,0.22,0.21,0.23395878834708206
SD,Day,2.33,0.29,0.24,0.17,0.23299696010894805
SD,Deuel,2.33,0.3,0.28,0.21,0.2705760877060673
SD,Dewey,2.41,0.33,0.27,0.21,0.267648672721485
SD,Douglas,2.44,0.31,0.26,0.23,0.2679814151924652
SD,Edmunds,2.38,0.28,0.23,0.16,0.2234147353401371
