state,county,p1_lcoc,p2_lcoc,p3_lcoc,p4_lcoc,comb_lcoc
AK,Aleutians East,1.87,0.49,0.42,0.36,0.41355837609017376
AK,Aleutians West,2.27,0.93,0.88,1.0,0.9363224288695604
AK,Anchorage,4.27,0.55,0.43,0.3,0.418644212355067
AK,Bethel,2.21,0.81,0.76,0.72,0.7593090351538152
AK,Bristol Bay,1.74,0.3,0.23,0.19,0.23115504743972956
AK,Denali,1.82,0.43,0.46,0.36,0.43143273573302965
AK,Dillingham,2.16,0.76,0.71,0.67,0.7093090351538152
AK,Fairbanks North Star,2.09,0.7,0.69,0.62,0.6753360708408233
AK,Haines,3.9,1.0,0.9,0.81,0.8957249143004287
AK,Hoonah-Angoon,3.9,1.0,0.9,0.81,0.8957249143004287
AK,Juneau,1.67,0.27,0.22,0.19,0.22289848321299852
AK,Kenai Peninsula,4.27,0.56,0.44,0.3,0.4249851350906854
AK,Ketchikan Gateway,1.64,0.27,0.22,0.19,0.222689595597404
AK,Kodiak Island,1.88,0.5,0.45,0.41,0.44916977674341874
AK,Kusilvak,2.14,0.68,0.62,0.58,0.620510558117565
AK,Lake and Peninsula,2.62,1.26,1.21,1.18,1.212619966392206
AK,Matanuska Susitna,2.4,0.38,0.32,0.25,0.3136414494311126
AK,Nome,2.19,0.79,0.74,0.7,0.7393090351538152
AK,North Slope,1.74,0.45,0.25,0.19,0.2531204337666815
AK,Northwest Arctic,1.96,0.53,0.47,0.44,0.4738911185611539
AK,Not Applicable,2.11,0.54,0.46,0.39,0.4520756306623166
AK,Petersburg,1.65,0.28,0.2,0.16,0.2014513907359032
AK,Prince of Wales-Hyder,2.48,0.35,0.29,0.22,0.28440737068829247
AK,Sitka,2.11,0.54,0.46,0.39,0.4520756306623166
AK,Skagway,2.91,0.79,0.72,0.65,0.7151214892156552
AK,Southeast Fairbanks,1.82,0.43,0.46,0.36,0.43143273573302965
AK,Valdez Cordova,1.82,0.4,0.35,0.3,0.34585884550502805
AK,Wrangell,1.67,0.29,0.24,0.2,0.23916977674341877
AK,Yakutat,1.67,0.68,0.62,0.58,0.6172379854732508
AK,Yukon Koyukuk,1.98,0.68,0.62,0.58,0.6193964908343942
AL,Autauga,1.63,0.29,0.24,0.19,0.23530181186344268
AL,Baldwin,1.67,0.28,0.27,0.19,0.25174662278163995
AL,Barbour,2.04,0.31,0.25,0.19,0.24521165053954894
AL,Bibb,1.63,0.29,0.26,0.22,0.2573237644575043
AL,Blount,1.68,0.28,0.24,0.19,0.23493583936207085
AL,Bullock,1.68,0.28,0.24,0.19,0.23493583936207085
AL,Butler,1.68,0.28,0.22,0.16,0.2129138867680092
AL,Calhoun,1.7,0.28,0.23,0.19,0.22944829356421148
AL,Chambers,1.7,0.31,0.26,0.2,0.25206050983025013
AL,Cherokee,1.7,0.28,0.23,0.19,0.22944829356421148
AL,Chilton,1.63,0.29,0.26,0.22,0.2573237644575043
AL,Choctaw,1.63,0.25,0.21,0.17,0.2083860290108579
AL,Clarke,1.63,0.25,0.21,0.17,0.2083860290108579
AL,Clay,1.87,0.29,0.25,0.19,0.24259971699645458
AL,Cleburne,2.04,0.31,0.25,0.19,0.24521165053954894
AL,Coffee,1.65,0.27,0.23,0.17,0.22120713289249114
AL,Colbert,1.71,0.28,0.27,0.2,0.255614587661616
AL,Conecuh,2.25,0.33,0.23,0.17,0.22966959636855772
AL,Coosa,1.63,0.29,0.26,0.22,0.2573237644575043
AL,Covington,1.72,0.31,0.24,0.19,0.23735671176495163
AL,Crenshaw,1.64,0.27,0.22,0.17,0.21551069947903723
AL,Cullman,1.71,0.29,0.32,0.22,0.2916416233486242
AL,Dale,1.68,0.28,0.24,0.19,0.23493583936207085
AL,Dallas,1.63,0.27,0.22,0.17,0.21544107027383905
AL,DeKalb,1.69,0.28,0.23,0.2,0.2329681124181967
AL,Elmore,1.63,0.29,0.26,0.22,0.2573237644575043
AL,Escambia,1.68,0.28,0.24,0.19,0.23493583936207085
AL,Etowah,1.7,0.28,0.28,0.21,0.26476121072385694
AL,Fayette,1.68,0.28,0.24,0.19,0.23493583936207085
AL,Franklin,1.72,0.28,0.27,0.2,0.25568421686681414
AL,Geneva,1.68,0.28,0.24,0.19,0.23493583936207085
AL,Greene,1.63,0.25,0.21,0.17,0.2083860290108579
AL,Hale,1.63,0.25,0.21,0.17,0.2083860290108579
AL,Henry,1.68,0.28,0.24,0.19,0.23493583936207085
AL,Houston,1.68,0.28,0.24,0.19,0.23493583936207085
AL,Jackson,1.66,0.28,0.23,0.2,0.2327592248026022
AL,Jefferson,1.71,0.29,0.33,0.23,0.3008578756160633
AL,Lamar,1.68,0.28,0.24,0.19,0.23493583936207085
AL,Lauderdale,1.69,0.28,0.32,0.22,0.2907882464108651
AL,Lawrence,1.73,0.24,0.2,0.15,0.19556250220885443
AL,Lee,2.22,0.32,0.22,0.17,0.22311978601734478
AL,Limestone,1.66,0.28,0.2,0.15,0.19793157188191798
AL,Lowndes,1.63,0.29,0.24,0.19,0.23530181186344268
AL,Macon,1.69,0.3,0.25,0.2,0.24564995788943356
AL,Madison,1.68,0.28,0.33,0.23,0.29993486947310605
AL,Marengo,1.63,0.25,0.21,0.17,0.2083860290108579
AL,Marion,1.68,0.28,0.24,0.19,0.23493583936207085
AL,Marshall,1.68,0.28,0.23,0.2,0.2328984832129985
AL,Mobile,2.85,0.37,0.3,0.19,0.2832703483660559
AL,Monroe,2.85,0.28,0.22,0.16,0.22106050377619552
AL,Montgomery,1.68,0.28,0.24,0.19,0.23493583936207085
AL,Morgan,1.67,0.28,0.24,0.2,0.23845565821605608
AL,Perry,1.63,0.27,0.23,0.19,0.22824677060046156
AL,Pickens,1.63,0.25,0.21,0.17,0.2083860290108579
AL,Pike,1.68,0.28,0.24,0.19,0.23493583936207085
AL,Randolph,2.04,0.31,0.25,0.19,0.24521165053954894
AL,Russell,2.04,0.31,0.25,0.19,0.24521165053954894
AL,Shelby,1.7,0.28,0.24,0.19,0.2350750977724672
AL,St Clair,1.7,0.28,0.24,0.19,0.2350750977724672
AL,Sumter,1.63,0.25,0.21,0.17,0.2083860290108579
AL,Talladega,1.64,0.28,0.24,0.2,0.23824677060046157
AL,Tallapoosa,1.63,0.29,0.25,0.19,0.2409286160716984
AL,Tuscaloosa,1.63,0.25,0.21,0.17,0.2083860290108579
AL,Walker,1.68,0.28,0.24,0.19,0.23493583936207085
AL,Washington,2.24,0.31,0.25,0.17,0.23942533852514564
AL,Wilcox,1.63,0.25,0.21,0.16,0.2047965809516745
AL,Winston,1.68,0.28,0.24,0.19,0.23493583936207085
AR,Arkansas,1.69,0.27,0.22,0.15,0.20867994938666132
AR,Ashley,1.69,0.27,0.22,0.16,0.2122693974458447
AR,Baxter,2.57,0.32,0.25,0.18,0.24602666888323144
AR,Benton,1.65,0.26,0.22,0.16,0.21127676209768928
AR,Boone,1.65,0.24,0.19,0.16,0.19296811241819667
AR,Bradley,1.69,0.27,0.22,0.16,0.2122693974458447
AR,Calhoun,1.69,0.27,0.22,0.16,0.2122693974458447
AR,Carroll,1.65,0.24,0.19,0.16,0.19296811241819667
AR,Chicot,1.69,0.27,0.22,0.16,0.2122693974458447
AR,Clark,3.29,0.37,0.26,0.17,0.2566479204433858
AR,Clay,1.81,0.3,0.24,0.2,0.24085870414355592
AR,Cleburne,1.68,0.26,0.19,0.14,0.18742634097014982
AR,Cleveland,1.69,0.27,0.22,0.15,0.20867994938666132
AR,Columbia,2.37,0.3,0.23,0.17,0.22836279124884773
AR,Conway,1.68,0.26,0.19,0.14,0.18742634097014982
AR,Craighead,1.65,0.26,0.2,0.15,0.19643370562199444
AR,Crawford,1.65,0.24,0.21,0.16,0.20422172083470816
AR,Crittenden,1.64,0.25,0.2,0.16,0.19923940594861694
AR,Cross,2.44,0.3,0.23,0.16,0.22526074762605156
AR,Dallas,2.49,0.32,0.22,0.16,0.22141032649851206
AR,Desha,1.69,0.27,0.22,0.15,0.20867994938666132
AR,Drew,1.69,0.27,0.22,0.15,0.20867994938666132
AR,Faulkner,1.68,0.26,0.19,0.14,0.18742634097014982
AR,Franklin,1.65,0.24,0.21,0.16,0.20422172083470816
AR,Fulton,2.57,0.32,0.25,0.18,0.24602666888323144
AR,Garland,1.69,0.27,0.22,0.16,0.2122693974458447
AR,Grant,1.69,0.27,0.22,0.15,0.20867994938666132
AR,Greene,1.67,0.27,0.21,0.17,0.21009278288637598
AR,Hempstead,2.37,0.3,0.25,0.17,0.2396163996653592
AR,Hot Spring,3.29,0.37,0.26,0.17,0.2566479204433858
AR,Howard,2.66,0.31,0.23,0.17,0.23109615672695746
AR,Independence,1.69,0.27,0.23,0.17,0.22148564971328383
AR,Izard,2.57,0.32,0.25,0.18,0.24602666888323144
AR,Jackson,2.87,0.34,0.25,0.17,0.24595433403471867
AR,Jefferson,1.69,0.27,0.22,0.15,0.20867994938666132
AR,Johnson,1.66,0.25,0.2,0.17,0.20296811241819668
AR,Lafayette,2.37,0.3,0.23,0.17,0.22836279124884773
AR,Lawrence,2.11,0.29,0.23,0.17,0.2258383133863325
AR,Lee,2.44,0.3,0.23,0.16,0.22526074762605156
AR,Lincoln,1.69,0.27,0.22,0.15,0.20867994938666132
AR,Little River,2.37,0.3,0.23,0.17,0.22836279124884773
AR,Logan,1.65,0.24,0.2,0.16,0.19859491662645243
AR,Lonoke,1.69,0.27,0.22,0.16,0.2122693974458447
AR,Madison,1.65,0.24,0.2,0.16,0.19859491662645243
AR,Marion,2.12,0.28,0.22,0.16,0.21597757179672886
AR,Miller,2.37,0.3,0.23,0.17,0.22836279124884773
AR,Mississippi,1.67,0.27,0.22,0.16,0.21213013903544833
AR,Monroe,2.07,0.29,0.23,0.16,0.2219703485063564
AR,Montgomery,2.97,0.34,0.25,0.17,0.2466506260867004
AR,Nevada,1.69,0.28,0.22,0.17,0.2165729640323908
AR,Newton,1.65,0.24,0.19,0.16,0.19296811241819667
AR,Ouachita,1.69,0.27,0.22,0.16,0.2122693974458447
AR,Perry,1.69,0.27,0.22,0.16,0.2122693974458447
AR,Phillips,2.44,0.3,0.23,0.16,0.22526074762605156
AR,Pike,2.83,0.34,0.25,0.17,0.24567581721392598
AR,Poinsett,2.26,0.3,0.23,0.17,0.2275968699916678
AR,Polk,2.51,0.31,0.23,0.16,0.22646227058980145
AR,Pope,1.65,0.24,0.19,0.16,0.19296811241819667
AR,Prairie,2.07,0.29,0.23,0.16,0.2219703485063564
AR,Pulaski,2.4,0.32,0.27,0.19,0.25968602887055736
AR,Randolph,1.67,0.27,0.21,0.17,0.21009278288637598
AR,Saline,1.66,0.25,0.19,0.15,0.19016241209157417
AR,Scott,1.65,0.24,0.2,0.16,0.19859491662645243
AR,Searcy,1.66,0.24,0.19,0.14,0.18585884550502807
AR,Sebastian,1.66,0.25,0.2,0.17,0.20296811241819668
AR,Sevier,2.51,0.31,0.23,0.16,0.22646227058980145
AR,Sharp,1.68,0.27,0.21,0.17,0.21016241209157416
AR,St Francis,2.44,0.3,0.23,0.16,0.22526074762605156
AR,Stone,1.69,0.27,0.22,0.16,0.2122693974458447
AR,Union,1.69,0.27,0.22,0.16,0.2122693974458447
AR,Van Buren,1.66,0.24,0.19,0.14,0.18585884550502807
AR,Washington,1.65,0.24,0.2,0.16,0.19859491662645243
AR,White,2.28,0.3,0.25,0.17,0.23898973681857563
AR,Woodruff,2.44,0.3,0.23,0.16,0.22526074762605156
AR,Yell,1.67,0.26,0.2,0.16,0.20016241209157415
AZ,Apache,1.69,0.29,0.24,0.19,0.23571958709463173
AZ,Cochise,1.73,0.29,0.24,0.19,0.23599810391542442
AZ,Coconino,1.63,0.29,0.21,0.15,0.2040636070019419
AZ,Gila,1.69,0.29,0.24,0.16,0.22495124291708155
AZ,Graham,1.65,0.28,0.23,0.19,0.2291001475382206
AZ,Greenlee,1.64,0.25,0.21,0.15,0.2012767620976893
AZ,La Paz,2.45,0.3,0.22,0.16,0.21970357262299398
AZ,Maricopa,2.09,0.29,0.23,0.17,0.22569905497593618
AZ,Mohave,2.27,0.29,0.24,0.18,0.2361686329369424
AZ,Navajo,1.69,0.29,0.24,0.19,0.23571958709463173
AZ,Pima,1.91,0.3,0.24,0.18,0.23437610007717086
AZ,Pinal,2.04,0.3,0.26,0.18,0.24653488816125857
AZ,Santa Cruz,2.01,0.33,0.25,0.19,0.24643099997867982
AZ,Yavapai,1.95,0.29,0.22,0.17,0.219097441894906
AZ,Yuma,1.66,0.29,0.24,0.19,0.23551069947903722
CA,Alameda,1.9,0.52,0.25,0.37,0.3238433958066922
CA,Alpine,1.9,0.52,0.25,0.37,0.3238433958066922
CA,Amador,1.9,0.52,0.25,0.37,0.3238433958066922
CA,Butte,1.74,0.37,0.3,0.28,0.3078465391217091
CA,Calaveras,1.9,0.52,0.25,0.37,0.3238433958066922
CA,Colusa,1.9,0.52,0.25,0.37,0.3238433958066922
CA,Contra Costa,1.9,0.52,0.25,0.37,0.3238433958066922
CA,Del Norte,1.66,0.26,0.13,0.08,0.13198956895511868
CA,El Dorado,1.9,0.52,0.25,0.37,0.3238433958066922
CA,Fresno,2.82,0.51,0.25,0.31,0.3079984758024611
CA,Glenn,1.9,0.52,0.25,0.37,0.3238433958066922
CA,Humboldt,1.9,0.52,0.25,0.37,0.3238433958066922
CA,Imperial,3.74,0.51,0.25,0.26,0.2964571223847762
CA,Inyo,2.73,0.4,0.24,0.23,0.265174120472965
CA,Kern,2.82,0.51,0.25,0.31,0.3079984758024611
CA,Kings,2.82,0.51,0.25,0.31,0.3079984758024611
CA,Lake,1.9,0.52,0.25,0.37,0.3238433958066922
CA,Lassen,1.94,0.43,0.29,0.3,0.31507592629995984
CA,Los Angeles,2.3,0.37,0.28,0.24,0.2861343739595618
CA,Madera,2.82,0.51,0.25,0.31,0.3079984758024611
CA,Marin,1.9,0.52,0.25,0.37,0.3238433958066922
CA,Mariposa,1.9,0.52,0.25,0.37,0.3238433958066922
CA,Mendocino,1.9,0.52,0.25,0.37,0.3238433958066922
CA,Merced,1.9,0.45,0.25,0.3,0.2937184297008696
CA,Modoc,1.78,0.39,0.13,0.22,0.19236093310177932
CA,Mono,2.73,0.4,0.24,0.23,0.265174120472965
CA,Monterey,1.9,0.52,0.25,0.37,0.3238433958066922
CA,Napa,1.9,0.52,0.25,0.37,0.3238433958066922
CA,Nevada,1.9,0.52,0.25,0.37,0.3238433958066922
CA,Orange,3.74,0.51,0.25,0.26,0.2964571223847762
CA,Placer,2.44,0.39,0.25,0.29,0.28960424755821135
CA,Plumas,1.94,0.43,0.29,0.3,0.31507592629995984
CA,Riverside,3.06,0.47,0.25,0.26,0.2888658623218495
CA,Sacramento,2.28,0.45,0.25,0.29,0.29277489143921676
CA,San Benito,1.9,0.52,0.25,0.37,0.3238433958066922
CA,San Bernardino,1.9,0.51,0.3,0.26,0.31177936966959086
CA,San Diego,2.82,0.51,0.25,0.31,0.3079984758024611
CA,San Francisco,1.83,0.46,0.25,0.31,0.29753459185102843
CA,San Joaquin,1.9,0.52,0.25,0.37,0.3238433958066922
CA,San Luis Obispo,1.9,0.52,0.25,0.37,0.3238433958066922
CA,San Mateo,1.9,0.52,0.25,0.37,0.3238433958066922
CA,Santa Barbara,2.82,0.51,0.25,0.31,0.3079984758024611
CA,Santa Clara,1.78,0.41,0.27,0.28,0.2941011174271854
CA,Santa Cruz,1.9,0.52,0.25,0.37,0.3238433958066922
CA,Shasta,1.9,0.46,0.21,0.23,0.24679919498092556
CA,Sierra,1.94,0.43,0.29,0.3,0.31507592629995984
CA,Siskiyou,1.94,0.39,0.13,0.22,0.19347500038495008
CA,Solano,1.9,0.52,0.25,0.37,0.3238433958066922
CA,Sonoma,1.8,0.42,0.27,0.29,0.29854394242412785
CA,Stanislaus,1.9,0.52,0.25,0.37,0.3238433958066922
CA,Sutter,1.9,0.52,0.25,0.37,0.3238433958066922
CA,Tehama,1.9,0.52,0.25,0.37,0.3238433958066922
CA,Trinity,1.73,0.36,0.17,0.25,0.22314599250427347
CA,Tulare,2.82,0.51,0.25,0.31,0.3079984758024611
CA,Tuolumne,1.9,0.51,0.2,0.26,0.2555113275870335
CA,Ventura,3.74,0.51,0.25,0.26,0.2964571223847762
CA,Yolo,1.9,0.52,0.25,0.37,0.3238433958066922
CA,Yuba,1.9,0.52,0.25,0.37,0.3238433958066922
CO,Adams,2.75,0.36,0.24,0.19,0.248099112537177
CO,Alamosa,2.76,0.38,0.26,0.2,0.26444003527279547
CO,Arapahoe,2.75,0.36,0.24,0.19,0.248099112537177
CO,Archuleta,2.73,0.36,0.24,0.18,0.2443704060675973
CO,Baca,2.74,0.38,0.26,0.21,0.2678902249215825
CO,Bent,2.72,0.38,0.27,0.22,0.2769672187786253
CO,Boulder,2.72,0.39,0.27,0.19,0.26691299312843786
CO,Broomfield,2.72,0.36,0.26,0.19,0.259143833338094
CO,Chaffee,4.82,0.57,0.36,0.23,0.35938828982361803
CO,Cheyenne,1.68,0.26,0.2,0.16,0.20023204129677233
CO,Clear Creek,3.77,0.45,0.27,0.21,0.28568766695678904
CO,Conejos,2.76,0.38,0.26,0.2,0.26444003527279547
CO,Costilla,2.76,0.38,0.26,0.2,0.26444003527279547
CO,Crowley,3.77,0.45,0.27,0.19,0.27850877083842224
CO,Custer,4.82,0.57,0.36,0.23,0.35938828982361803
CO,Delta,1.68,0.27,0.22,0.18,0.21937866435901332
CO,Denver,3.77,0.45,0.27,0.19,0.27850877083842224
CO,Dolores,1.75,0.31,0.26,0.2,0.252408655856241
CO,Douglas,3.77,0.45,0.27,0.21,0.28568766695678904
CO,Eagle,2.85,0.37,0.24,0.18,0.24592007505733804
CO,El Paso,2.72,0.36,0.27,0.19,0.2647706375463497
CO,Elbert,3.77,0.45,0.27,0.21,0.28568766695678904
CO,Fremont,4.82,0.57,0.36,0.23,0.35938828982361803
CO,Garfield,4.82,0.27,0.23,0.18,0.24686903899949558
CO,Gilpin,3.77,0.45,0.27,0.19,0.27850877083842224
CO,Grand,2.42,0.33,0.26,0.19,0.2549126016000607
CO,Gunnison,1.7,0.28,0.23,0.18,0.2258588455050281
CO,Hinsdale,1.74,0.3,0.25,0.2,0.24599810391542443
CO,Huerfano,3.77,0.45,0.27,0.19,0.27850877083842224
CO,Jackson,2.42,0.33,0.26,0.19,0.2549126016000607
CO,Jefferson,3.77,0.45,0.27,0.21,0.28568766695678904
CO,Kiowa,1.72,0.27,0.22,0.18,0.21965718117980598
CO,Kit Carson,1.72,0.27,0.22,0.18,0.21965718117980598
CO,La Plata,2.73,0.36,0.24,0.18,0.2443704060675973
CO,Lake,4.82,0.57,0.36,0.23,0.35938828982361803
CO,Larimer,2.06,0.33,0.27,0.19,0.2580327544211821
CO,Las Animas,2.73,0.36,0.24,0.18,0.2443704060675973
CO,Lincoln,1.72,0.27,0.22,0.18,0.21965718117980598
CO,Logan,1.72,0.28,0.23,0.19,0.2295875519746078
CO,Mesa,2.76,0.38,0.26,0.19,0.2608505872136121
CO,Mineral,1.75,0.3,0.25,0.19,0.2424782850614392
CO,Moffat,1.78,0.28,0.23,0.18,0.22641587914661349
CO,Montezuma,2.72,0.37,0.25,0.19,0.2542311476572009
CO,Montrose,1.75,0.31,0.26,0.19,0.24881920779705763
CO,Morgan,1.73,0.27,0.22,0.18,0.21972681038500413
CO,Otero,2.7,0.36,0.24,0.18,0.24416151845200273
CO,Ouray,1.75,0.31,0.26,0.19,0.24881920779705763
CO,Park,3.77,0.45,0.27,0.21,0.28568766695678904
CO,Phillips,1.67,0.26,0.21,0.17,0.20937866435901328
CO,Pitkin,3.35,0.42,0.29,0.19,0.2846955970545223
CO,Prowers,1.71,0.31,0.27,0.21,0.2613463913028875
CO,Pueblo,3.77,0.45,0.27,0.19,0.27850877083842224
CO,Rio Blanco,1.78,0.28,0.23,0.18,0.22641587914661349
CO,Rio Grande,1.75,0.3,0.25,0.19,0.2424782850614392
CO,Routt,2.18,0.31,0.24,0.18,0.23697020714488426
CO,Saguache,1.75,0.3,0.25,0.21,0.24965718117980598
CO,San Juan,1.72,0.29,0.24,0.2,0.23951792276940964
CO,San Miguel,1.75,0.31,0.26,0.2,0.252408655856241
CO,Sedgwick,3.15,0.37,0.27,0.19,0.2684788118972339
CO,Summit,3.1,0.39,0.26,0.19,0.2639320987177126
CO,Teller,2.72,0.36,0.27,0.19,0.2647706375463497
CO,Washington,2.39,0.34,0.27,0.19,0.2610446367200846
CO,Weld,1.73,0.27,0.24,0.18,0.23098041880151565
CO,Yuma,2.01,0.3,0.25,0.19,0.24428864439659173
CT,Fairfield,2.82,0.43,0.28,0.23,0.29045035573485967
CT,Hartford,3.84,0.43,0.25,0.19,0.26631432980357256
CT,Litchfield,3.84,0.43,0.25,0.19,0.26631432980357256
CT,Middlesex,3.84,0.43,0.25,0.19,0.26631432980357256
CT,New Haven,3.21,0.41,0.25,0.19,0.2604994528213622
CT,New London,2.79,0.35,0.21,0.17,0.223604202087473
CT,Tolland,3.84,0.43,0.25,0.19,0.26631432980357256
CT,Windham,3.84,0.43,0.25,0.19,0.26631432980357256
DC,District of Columbia,1.85,0.21,0.15,0.14,0.16253222798868233
DE,Kent,1.68,0.37,0.3,0.22,0.28589207553541973
DE,New Castle,1.68,0.41,0.31,0.22,0.29437535385312624
DE,Sussex,1.68,0.32,0.3,0.21,0.2787320348394228
FL,Alachua,1.69,0.3,0.26,0.2,0.2512767620976893
FL,Baker,1.91,0.29,0.28,0.2,0.2633480945011979
FL,Bay,1.91,0.3,0.24,0.17,0.23078665201798748
FL,Bradford,1.88,0.28,0.27,0.19,0.2532088360908016
FL,Brevard,1.73,0.3,0.25,0.19,0.24233902665104284
FL,Broward,2.13,0.3,0.32,0.21,0.2916907204351268
FL,Calhoun,1.69,0.3,0.24,0.2,0.24002315368117783
FL,Charlotte,2.13,0.3,0.32,0.21,0.2916907204351268
FL,Citrus,1.71,0.31,0.25,0.18,0.2393244387088258
FL,Clay,2.13,0.3,0.32,0.21,0.2916907204351268
FL,Collier,2.13,0.3,0.32,0.21,0.2916907204351268
FL,Columbia,1.91,0.3,0.28,0.2,0.2640622130285606
FL,DeSoto,1.93,0.31,0.28,0.2,0.26491558996631964
FL,Dixie,1.68,0.3,0.25,0.18,0.2384014325658686
FL,Duval,1.88,0.29,0.28,0.2,0.2631392068856034
FL,Escambia,1.92,0.29,0.23,0.18,0.22810480654675058
FL,Flagler,1.91,0.3,0.28,0.2,0.2640622130285606
FL,Franklin,1.68,0.3,0.25,0.18,0.2384014325658686
FL,Gadsden,1.65,0.28,0.24,0.19,0.23472695174647634
FL,Gilchrist,1.69,0.3,0.26,0.2,0.2512767620976893
FL,Glades,1.89,0.29,0.24,0.18,0.2335227231394118
FL,Gulf,1.68,0.3,0.25,0.18,0.2384014325658686
FL,Hamilton,1.68,0.3,0.25,0.18,0.2384014325658686
FL,Hardee,1.93,0.31,0.28,0.2,0.26491558996631964
FL,Hendry,2.12,0.29,0.24,0.18,0.2351241948589698
FL,Hernando,1.71,0.31,0.25,0.18,0.2393244387088258
FL,Highlands,1.81,0.3,0.25,0.19,0.24289606029262825
FL,Hillsborough,1.73,0.32,0.25,0.19,0.24376726370576826
FL,Holmes,1.91,0.29,0.23,0.17,0.22444572928236906
FL,Indian River,1.93,0.31,0.28,0.2,0.26491558996631964
FL,Jackson,2.1,0.3,0.24,0.19,0.23928850303511953
FL,Jefferson,1.67,0.28,0.23,0.18,0.22564995788943354
FL,Lafayette,1.69,0.3,0.26,0.2,0.2512767620976893
FL,Lake,1.65,0.25,0.2,0.15,0.19571958709463175
FL,Lee,2.13,0.3,0.32,0.21,0.2916907204351268
FL,Leon,1.68,0.3,0.25,0.19,0.24199088062505197
FL,Levy,1.69,0.3,0.25,0.18,0.23847106177106675
FL,Liberty,1.89,0.3,0.25,0.2,0.24704254199339704
FL,Madison,1.67,0.28,0.23,0.18,0.22564995788943354
FL,Manatee,1.93,0.31,0.28,0.2,0.26491558996631964
FL,Marion,1.69,0.3,0.25,0.19,0.24206050983025015
FL,Martin,2.13,0.3,0.32,0.21,0.2916907204351268
FL,Miami Dade,1.89,0.3,0.28,0.21,0.26751240267734766
FL,Monroe,2.38,0.36,0.32,0.22,0.3013056097884407
FL,Nassau,2.1,0.3,0.24,0.2,0.24287795109430294
FL,Okaloosa,2.14,0.3,0.23,0.16,0.22317187147010634
FL,Okeechobee,2.01,0.29,0.28,0.2,0.26404438655317963
FL,Orange,1.69,0.3,0.28,0.2,0.26253037051420075
FL,Osceola,1.7,0.3,0.27,0.19,0.2533837474519598
FL,Palm Beach,1.93,0.3,0.29,0.22,0.27700717176557943
FL,Pasco,1.73,0.31,0.25,0.19,0.24305314517840557
FL,Pinellas,2.58,0.35,0.27,0.19,0.2630817101462126
FL,Polk,1.68,0.3,0.25,0.18,0.2384014325658686
FL,Putnam,2.13,0.3,0.32,0.21,0.2916907204351268
FL,Santa Rosa,1.92,0.29,0.23,0.17,0.2245153584875672
FL,Sarasota,1.93,0.31,0.28,0.2,0.26491558996631964
FL,Seminole,1.91,0.3,0.28,0.2,0.2640622130285606
FL,St Johns,1.88,0.29,0.28,0.2,0.2631392068856034
FL,St Lucie,2.35,0.33,0.3,0.21,0.2841113101150632
FL,Sumter,1.66,0.29,0.24,0.18,0.2319212514198538
FL,Suwannee,1.91,0.3,0.28,0.2,0.2640622130285606
FL,Taylor,1.67,0.28,0.23,0.18,0.22564995788943354
FL,Union,2.13,0.3,0.32,0.21,0.2916907204351268
FL,Volusia,1.68,0.3,0.25,0.18,0.2384014325658686
FL,Wakulla,1.68,0.3,0.25,0.19,0.24199088062505197
FL,Walton,2.14,0.3,0.23,0.16,0.22317187147010634
FL,Washington,1.91,0.29,0.23,0.18,0.22803517734155243
GA,Appling,1.71,0.28,0.23,0.18,0.22592847471022626
GA,Atkinson,1.71,0.28,0.23,0.18,0.22592847471022626
GA,Bacon,1.71,0.28,0.23,0.18,0.22592847471022626
GA,Baker,1.66,0.28,0.24,0.2,0.23838602901085792
GA,Baldwin,1.71,0.31,0.26,0.19,0.24854069097626494
GA,Banks,1.66,0.26,0.2,0.16,0.20009278288637597
GA,Barrow,1.71,0.28,0.23,0.18,0.22592847471022626
GA,Bartow,1.69,0.3,0.23,0.19,0.2308069014137387
GA,Ben Hill,1.7,0.3,0.22,0.18,0.2216602783514977
GA,Berrien,1.76,0.23,0.23,0.16,0.21552713198103685
GA,Bibb,1.84,0.32,0.25,0.19,0.24453318496294815
GA,Bleckley,1.7,0.28,0.21,0.17,0.2110157890293332
GA,Brantley,1.69,0.28,0.24,0.2,0.23859491662645244
GA,Brooks,1.61,0.24,0.21,0.16,0.20394320401391544
GA,Bryan,1.66,0.27,0.22,0.18,0.21923940594861696
GA,Bulloch,1.67,0.26,0.2,0.17,0.20375186015075755
GA,Burke,1.7,0.27,0.21,0.17,0.21030167050197052
GA,Butts,1.74,0.32,0.22,0.17,0.21977758416783244
GA,Calhoun,1.77,0.33,0.26,0.21,0.25756559938054613
GA,Camden,1.69,0.28,0.24,0.2,0.23859491662645244
GA,Candler,1.68,0.28,0.24,0.19,0.23493583936207085
GA,Carroll,1.7,0.28,0.23,0.13,0.20791160520911112
GA,Catoosa,1.71,0.28,0.23,0.18,0.22592847471022626
GA,Charlton,1.8,0.26,0.22,0.17,0.2159106482348453
GA,Chatham,1.64,0.25,0.2,0.17,0.20282885400780035
GA,Chattahoochee,1.73,0.32,0.22,0.18,0.22329740302181766
GA,Chattooga,1.71,0.28,0.23,0.18,0.22592847471022626
GA,Cherokee,1.72,0.3,0.22,0.18,0.22179953676189407
GA,Clarke,1.71,0.28,0.23,0.18,0.22592847471022626
GA,Clay,1.71,0.31,0.25,0.21,0.250092782886376
GA,Clayton,1.87,0.31,0.23,0.18,0.2291848975754851
